Player_Id,Year,Team,Games_Played,Attempts,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Rushes_Over_Twenty_Yards,Rushes_Over_Forty_Yards,Fumbles 
quinton-patton,2014,SanFrancisco49ers,4,1,20,20,20,0,0,0,1,0,1
quinton-patton,2015,SanFrancisco49ers,16,1,5,5,5,0,0,0,0,0,0
quinton-patton,2016,SanFrancisco49ers,14,0,0,0,0,0,0,0,0,0,0
quinton-patton,TOTAL,--,40,3,51,17,51,0,1,33.33,2,0,1
ralph-pasquariello,1950,LosAngelesRams,9,7,31,4.4,0,1,0,0,0,0,0
ralph-pasquariello,1951,ChicagoCardinals,10,53,251,4.7,0,1,0,0,0,0,0
ralph-pasquariello,1952,ChicagoCardinals,10,48,129,2.7,0,0,0,0,0,0,0
ralph-pasquariello,TOTAL,--,29,108,411,3.8,0,2,0,0,0,0,0
ray-pelfrey,1951,GreenBayPackers,12,3,44,14.7,0,0,0,0,0,0,0
ray-pelfrey,1952,DallasTexans,1,0,0,0,0,0,0,0,0,0,0
ray-pelfrey,1953,NewYorkGiants,12,0,0,0,0,0,0,0,0,0,0
ray-pelfrey,TOTAL,--,25,3,44,14.7,0,0,0,0,0,0,0
ray-perkins-3,1967,BaltimoreColts,8,0,0,0,0,0,0,0,0,0,0
ray-perkins-3,1968,BaltimoreColts,14,0,0,0,0,0,0,0,0,0,0
ray-perkins-3,1969,BaltimoreColts,11,3,36,12,0,0,0,0,0,0,0
ray-perkins-3,1970,BaltimoreColts,11,2,6,3,0,0,0,0,0,0,0
ray-perkins-3,1971,BaltimoreColts,14,5,35,7,0,0,0,0,0,0,0
ray-perkins-3,TOTAL,--,58,10,77,7.7,0,0,0,0,0,0,0
ray-poage,1963,MinnesotaVikings,7,0,0,0,0,0,0,0,0,0,0
ray-poage,1964,PhiladelphiaEagles,14,0,0,0,0,0,0,0,0,0,0
ray-poage,1965,PhiladelphiaEagles,13,0,0,0,0,0,0,0,0,0,0
ray-poage,1967,NewOrleansSaints,12,0,0,0,0,0,0,0,0,0,0
ray-poage,1968,NewOrleansSaints,10,1,22,22,0,0,0,0,0,0,0
ray-poage,1969,NewOrleansSaints,14,1,-3,-3,0,0,0,0,0,0,0
ray-poage,1970,NewOrleansSaints,12,1,13,13,0,0,0,0,0,0,0
ray-poage,1971,AtlantaFalcons,4,0,0,0,0,0,0,0,0,0,0
ray-poage,TOTAL,--,86,3,32,10.7,0,0,0,0,0,0,0
red-pollock,1935,ChicagoBears,11,45,254,5.6,0,3,0,0,0,0,0
red-pollock,1936,ChicagoBears,7,0,0,0,0,0,0,0,0,0,0
red-pollock,TOTAL,--,18,45,254,5.6,0,3,0,0,0,0,0
richie-petitbon,1959,ChicagoBears,12,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1960,ChicagoBears,12,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1961,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1962,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1963,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1964,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1965,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1966,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1967,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1968,ChicagoBears,14,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1969,LosAngelesRams,12,0,0,0,0,0,0,0,0,0,0
richie-petitbon,1970,LosAngelesRams,14,1,3,3,0,0,0,0,0,0,0
richie-petitbon,1971,WashingtonRedskins,14,1,-2,-2,0,0,0,0,0,0,0
richie-petitbon,1972,WashingtonRedskins,3,0,0,0,0,0,0,0,0,0,0
richie-petitbon,TOTAL,--,179,2,1,0.5,0,0,0,0,0,0,0
rick-parros,1981,DenverBroncos,16,176,749,4.3,25,2,0,0,0,0,0
rick-parros,1982,DenverBroncos,9,77,277,3.6,14,1,0,0,0,0,0
rick-parros,1983,DenverBroncos,6,30,96,3.2,13,1,0,0,0,0,0
rick-parros,1984,DenverBroncos,15,46,208,4.5,25,2,0,0,0,0,0
rick-parros,1985,SeattleSeahawks,4,8,19,2.4,6,0,0,0,0,0,0
rick-parros,1987,SeattleSeahawks,1,13,32,2.5,7,1,0,0,0,0,0
rick-parros,TOTAL,--,51,350,1381,4,90,7,0,0,0,0,0
rick-partridge,1979,NewOrleansSaints,13,0,0,0,0,0,0,0,0,0,0
rick-partridge,1980,SanDiegoChargers,16,3,0,0,0,0,0,0,0,0,0
rick-partridge,1987,BuffaloBills,3,1,13,13,13,0,0,0,0,0,0
rick-partridge,TOTAL,--,32,4,13,3.3,13,0,0,0,0,0,0
ricky-patton,1978,AtlantaFalcons,16,68,206,3,15,1,0,0,0,0,0
ricky-patton,1979,GreenBayPackers,10,40,135,3.4,14,0,0,0,0,0,0
ricky-patton,1980,SanFrancisco49ers,9,1,1,1,1,0,0,0,0,0,0
ricky-patton,1981,SanFrancisco49ers,16,152,543,3.6,28,4,0,0,0,0,0
ricky-patton,1982,SanFrancisco49ers,1,0,0,0,0,0,0,0,0,0,0
ricky-patton,TOTAL,--,52,261,885,3.4,58,5,0,0,0,0,0
ricky-porter,1982,DetroitLions,1,0,0,0,0,0,0,0,0,0,0
ricky-porter,1983,BaltimoreColts,14,0,0,0,0,0,0,0,0,0,0
ricky-porter,1987,BuffaloBills,9,47,177,3.8,13,0,0,0,0,0,0
ricky-porter,TOTAL,--,24,47,177,3.8,13,0,0,0,0,0,0
ricky-powers,1995,ClevelandBrowns,3,14,51,3.6,15,0,3,21.43,0,0,0
ricky-powers,TOTAL,--,3,14,51,3.6,15,0,3,21.43,0,0,0
ricky-proehl,1990,PhoenixCardinals,16,1,4,4,4,0,0,0,0,0,0
ricky-proehl,1991,PhoenixCardinals,16,3,21,7,17,0,1,33.33,0,0,0
ricky-proehl,1992,PhoenixCardinals,16,3,23,7.7,10,0,2,66.67,0,0,0
ricky-proehl,1993,PhoenixCardinals,16,8,47,5.9,17,0,2,25,0,0,1
ricky-proehl,1994,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
ricky-proehl,1995,SeattleSeahawks,8,0,0,0,0,0,0,0,0,0,0
ricky-proehl,1996,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0,0
ricky-proehl,1997,ChicagoBears,15,0,0,0,0,0,0,0,0,0,0
ricky-proehl,1998,St.LouisRams,16,1,14,14,14,0,1,100,0,0,0
ricky-proehl,1999,St.LouisRams,15,0,0,0,0,0,0,0,0,0,0
ricky-proehl,2000,St.LouisRams,12,0,0,0,0,0,0,0,0,0,0
ricky-proehl,2001,St.LouisRams,16,1,5,5,5,0,1,100,0,0,0
ricky-proehl,2002,St.LouisRams,16,0,0,0,0,0,0,0,0,0,0
ricky-proehl,2003,CarolinaPanthers,16,0,0,0,0,0,0,0,0,0,0
ricky-proehl,2004,CarolinaPanthers,16,1,9,9,9,0,0,0,0,0,0
ricky-proehl,2005,CarolinaPanthers,16,1,-8,-8,-8,0,0,0,0,0,0
ricky-proehl,2006,IndianapolisColts,2,0,0,0,0,0,0,0,0,0,0
ricky-proehl,TOTAL,--,244,19,115,6.1,68,0,7,36.84,0,0,1
robert-parker,1987,KansasCityChiefs,3,47,150,3.2,10,1,0,0,0,0,0
robert-parker,TOTAL,--,3,47,150,3.2,10,1,0,0,0,0,0
rocco-pirro,1940,PittsburghPirates,9,0,0,0,0,0,0,0,0,0,0
rocco-pirro,1941,PittsburghSteelers,11,1,1,1,0,0,0,0,0,0,0
rocco-pirro,1946,BuffaloBisons,0,0,0,0,0,0,0,0,0,0,0
rocco-pirro,1947,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0
rocco-pirro,1948,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0
rocco-pirro,1949,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0
rocco-pirro,TOTAL,--,20,1,1,1,0,0,0,0,0,0,0
rod-phillips,1975,LosAngelesRams,14,17,69,4.1,20,0,0,0,0,0,0
rod-phillips,1976,LosAngelesRams,14,34,206,6.1,33,1,0,0,0,0,0
rod-phillips,1977,LosAngelesRams,14,37,183,5,25,1,0,0,0,0,0
rod-phillips,1978,LosAngelesRams,15,28,81,2.9,11,0,0,0,0,0,0
rod-phillips,1979,St.LouisCardinals,11,3,50,16.7,17,1,0,0,0,0,0
rod-phillips,1980,St.LouisCardinals,16,2,6,3,4,0,0,0,0,0,0
rod-phillips,TOTAL,--,84,121,595,4.9,110,3,0,0,0,0,0
rodney-peete,1989,DetroitLions,8,33,148,4.5,14,4,0,0,0,0,0
rodney-peete,1990,DetroitLions,11,47,363,7.7,37,6,0,0,0,0,0
rodney-peete,1991,DetroitLions,8,25,125,5,26,2,10,40,1,0,0
rodney-peete,1992,DetroitLions,10,21,83,4,12,0,4,19.05,0,0,6
rodney-peete,1993,DetroitLions,10,45,165,3.7,28,1,10,22.22,1,0,4
rodney-peete,1994,DallasCowboys,7,9,-2,-0.2,2,0,0,0,0,0,2
rodney-peete,1995,PhiladelphiaEagles,15,32,147,4.6,18,1,15,46.88,0,0,3
rodney-peete,1996,PhiladelphiaEagles,5,20,31,1.6,11,1,5,25,0,0,1
rodney-peete,1997,PhiladelphiaEagles,5,8,37,4.6,16,0,5,62.5,0,0,1
rodney-peete,1998,PhiladelphiaEagles,5,5,30,6,19,1,3,60,0,0,0
rodney-peete,1999,WashingtonRedskins,3,2,-1,-0.5,0,0,0,0,0,0,0
rodney-peete,2000,OaklandRaiders,0,0,0,0,0,0,0,0,0,0,0
rodney-peete,2001,OaklandRaiders,1,0,0,0,0,0,0,0,0,0,0
rodney-peete,2002,CarolinaPanthers,14,22,14,0.6,10,0,3,13.64,0,0,2
rodney-peete,2003,CarolinaPanthers,1,0,0,0,0,0,0,0,0,0,0
rodney-peete,2004,CarolinaPanthers,1,1,-1,-1,-1,0,0,0,0,0,0
rodney-peete,TOTAL,--,104,270,1139,4.2,192,16,55,20.37,2,0,19
ronnie-powell,1999,ClevelandBrowns,14,1,-14,-14,-14,0,0,0,0,0,0
ronnie-powell,TOTAL,--,14,1,-14,-14,-14,0,0,0,0,0,0
roosevelt-potts,1993,IndianapolisColts,16,179,711,4,34,0,32,17.88,2,0,6
roosevelt-potts,1994,IndianapolisColts,16,77,336,4.4,52,1,22,28.57,2,1,4
roosevelt-potts,1995,IndianapolisColts,15,65,309,4.8,37,0,13,20,3,0,0
roosevelt-potts,1996,IndianapolisColts,0,0,0,0,0,0,0,0,0,0,0
roosevelt-potts,1997,MiamiDolphins,8,2,4,2,3,0,0,0,0,0,0
roosevelt-potts,1998,BaltimoreRavens,16,36,115,3.2,33,0,8,22.22,1,0,3
roosevelt-potts,TOTAL,--,71,359,1475,4.1,159,1,75,20.89,8,1,13
roscoe-parrish-2,2005,BuffaloBills,10,2,-2,-1,4,0,0,0,0,0,0
roscoe-parrish-2,2006,BuffaloBills,16,2,18,9,11,0,1,50,0,0,0
roscoe-parrish-2,2007,BuffaloBills,16,3,19,6.3,24,1,1,33.33,1,0,0
roscoe-parrish-2,2008,BuffaloBills,13,2,9,4.5,9,0,0,0,0,0,0
roscoe-parrish-2,2009,BuffaloBills,12,2,4,2,9,0,0,0,0,0,0
roscoe-parrish-2,2010,BuffaloBills,8,3,23,7.7,13,0,2,66.67,0,0,0
roscoe-parrish-2,2011,BuffaloBills,2,0,0,0,0,0,0,0,0,0,0
roscoe-parrish-2,2012,TampaBayBuccaneers,13,0,0,0,0,0,0,0,0,0,0
roscoe-parrish-2,TOTAL,--,90,14,71,5.1,70,1,4,28.57,1,0,0
ryan-plackemeier,2006,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0,0
ryan-plackemeier,2007,SeattleSeahawks,16,1,0,0,0,0,0,0,0,0,0
ryan-plackemeier,2008,WashingtonRedskins,11,0,0,0,0,0,0,0,0,0,0
ryan-plackemeier,TOTAL,--,43,1,0,0,0,0,0,0,0,0,0
sam-price,1966,MiamiDolphins,14,31,107,3.5,0,0,0,0,0,0,0
sam-price,1967,MiamiDolphins,9,46,179,3.9,0,1,0,0,0,0,0
sam-price,1968,MiamiDolphins,13,5,27,5.4,0,0,0,0,0,0,0
sam-price,TOTAL,--,36,82,313,3.8,0,1,0,0,0,0,0
samie-parker,2004,KansasCityChiefs,4,0,0,0,0,0,0,0,0,0,0
samie-parker,2005,KansasCityChiefs,12,0,0,0,0,0,0,0,0,0,0
samie-parker,2006,KansasCityChiefs,16,3,7,2.3,5,0,0,0,0,0,0
samie-parker,2007,KansasCityChiefs,15,1,2,2,2,0,0,0,0,0,0
samie-parker,TOTAL,--,47,4,9,2.3,7,0,0,0,0,0,0
scott-player,1998,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
scott-player,1999,ArizonaCardinals,16,1,-18,-18,-18,0,0,0,0,0,0
scott-player,2000,ArizonaCardinals,16,1,-11,-11,-11,0,0,0,0,0,0
scott-player,2001,ArizonaCardinals,12,1,0,0,0,0,0,0,0,0,0
scott-player,2002,ArizonaCardinals,16,1,0,0,0,0,0,0,0,0,1
scott-player,2003,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
scott-player,2004,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
scott-player,2005,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
scott-player,2006,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0
scott-player,2007,ClevelandBrowns,3,0,0,0,0,0,0,0,0,0,0
scott-player,TOTAL,--,143,4,-29,-7.3,-29,0,0,0,0,0,1
sean-payton,1987,ChicagoBears,3,1,28,28,28,0,0,0,0,0,0
sean-payton,TOTAL,--,3,1,28,28,28,0,0,0,0,0,0
solomon-patton,2014,TampaBayBuccaneers,7,1,19,19,19,0,1,100,0,0,0
solomon-patton,TOTAL,--,7,1,19,19,19,0,1,100,0,0,0
stan-pincura,1937,ClevelandRams,11,5,-22,-4.4,0,0,0,0,0,0,0
stan-pincura,1938,ClevelandRams,11,2,-6,-3,0,0,0,0,0,0,0
stan-pincura,TOTAL,--,22,7,-28,-4,0,0,0,0,0,0,0
stanley-pritchett,1996,MiamiDolphins,16,7,27,3.9,16,0,2,28.57,0,0,1
stanley-pritchett,1997,MiamiDolphins,6,3,7,2.3,4,0,0,0,0,0,0
stanley-pritchett,1998,MiamiDolphins,16,6,19,3.2,11,1,3,50,0,0,0
stanley-pritchett,1999,MiamiDolphins,14,47,158,3.4,25,1,11,23.4,1,0,0
stanley-pritchett,2000,PhiladelphiaEagles,16,58,225,3.9,16,1,10,17.24,0,0,1
stanley-pritchett,2001,ChicagoBears,6,0,0,0,0,0,0,0,0,0,0
stanley-pritchett,2002,ChicagoBears,16,1,2,2,2,0,0,0,0,0,0
stanley-pritchett,2003,ChicagoBears,16,21,93,4.4,18,2,7,33.33,0,0,0
stanley-pritchett,2004,AtlantaFalcons,14,6,18,3,8,0,1,16.67,0,0,0
stanley-pritchett,TOTAL,--,120,149,549,3.7,100,5,34,22.82,1,0,2
stephone-paige,1983,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
stephone-paige,1984,KansasCityChiefs,16,3,19,6.3,9,0,0,0,0,0,0
stephone-paige,1985,KansasCityChiefs,16,1,15,15,15,0,0,0,0,0,0
stephone-paige,1986,KansasCityChiefs,16,2,-2,-1,12,0,0,0,0,0,0
stephone-paige,1987,KansasCityChiefs,12,0,0,0,0,0,0,0,0,0,0
stephone-paige,1988,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
stephone-paige,1989,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
stephone-paige,1990,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
stephone-paige,1991,KansasCityChiefs,3,0,0,0,0,0,0,0,0,0,0
stephone-paige,1992,KansasCityChiefs,0,0,0,0,0,0,0,0,0,0,0
stephone-paige,TOTAL,--,125,6,32,5.3,36,0,0,0,0,0,0
steve-pelluer,1984,DallasCowboys,1,0,0,0,0,0,0,0,0,0,0
steve-pelluer,1985,DallasCowboys,2,3,-2,-0.7,1,0,0,0,0,0,0
steve-pelluer,1986,DallasCowboys,16,41,255,6.2,21,1,0,0,0,0,0
steve-pelluer,1987,DallasCowboys,12,25,142,5.7,21,1,0,0,0,0,0
steve-pelluer,1988,DallasCowboys,16,51,314,6.2,27,2,0,0,0,0,0
steve-pelluer,1989,KansasCityChiefs,5,17,143,8.4,27,2,0,0,0,0,0
steve-pelluer,1990,KansasCityChiefs,13,5,6,1.2,5,0,0,0,0,0,0
steve-pelluer,1991,KansasCityChiefs,0,0,0,0,0,0,0,0,0,0,0
steve-pelluer,TOTAL,--,65,142,858,6,102,6,0,0,0,0,0
steve-pisarkiewicz,1977,St.LouisCardinals,0,0,0,0,0,0,0,0,0,0,0
steve-pisarkiewicz,1978,St.LouisCardinals,3,5,-1,-0.2,2,0,0,0,0,0,0
steve-pisarkiewicz,1979,St.LouisCardinals,6,11,20,1.8,12,0,0,0,0,0,0
steve-pisarkiewicz,1980,GreenBayPackers,1,0,0,0,0,0,0,0,0,0,0
steve-pisarkiewicz,TOTAL,--,10,16,19,1.2,14,0,0,0,0,0,0
steve-powell,1978,BuffaloBills,10,0,0,0,0,0,0,0,0,0,0
steve-powell,1979,BuffaloBills,15,10,29,2.9,9,0,0,0,0,0,0
steve-powell,TOTAL,--,25,10,29,2.9,9,0,0,0,0,0,0
steve-preece,1969,NewOrleansSaints,14,0,0,0,0,0,0,0,0,0,0
steve-preece,1970,PhiladelphiaEagles,14,0,0,0,0,0,0,0,0,0,0
steve-preece,1971,PhiladelphiaEagles,7,0,0,0,0,0,0,0,0,0,0
steve-preece,1972,DenverBroncos,14,0,0,0,0,0,0,0,0,0,0
steve-preece,1973,LosAngelesRams,14,1,11,11,0,1,0,0,0,0,0
steve-preece,1974,LosAngelesRams,14,1,-4,-4,0,0,0,0,0,0,0
steve-preece,1975,LosAngelesRams,14,0,0,0,0,0,0,0,0,0,0
steve-preece,1976,LosAngelesRams,14,1,0,0,0,0,0,0,0,0,0
steve-preece,1977,SeattleSeahawks,14,0,0,0,0,0,0,0,0,0,0
steve-preece,TOTAL,--,119,3,7,2.3,0,1,0,0,0,0,0
tab-perry,2005,CincinnatiBengals,16,3,9,3,7,1,1,33.33,0,0,0
tab-perry,2006,CincinnatiBengals,2,2,4,2,2,0,0,0,0,0,0
tab-perry,2007,CincinnatiBengals,2,1,9,9,9,0,0,0,0,0,0
tab-perry,TOTAL,--,20,6,22,3.7,18,1,1,16.67,0,0,0
tauren-poole,2014,BaltimoreRavens,1,1,0,0,0,0,0,0,0,0,1
tauren-poole,TOTAL,--,1,1,0,0,0,0,0,0,0,0,1
terrelle-pryor,2011,OaklandRaiders,1,0,0,0,0,0,0,0,0,0,0
terrelle-pryor,2012,OaklandRaiders,3,10,51,5.1,9,1,4,40,0,0,0
terrelle-pryor,2013,OaklandRaiders,11,83,576,6.9,93,2,27,32.53,8,1,2
terrelle-pryor,2015,ClevelandBrowns,3,1,-1,-1,-1,0,0,0,0,0,0
terrelle-pryor,2016,ClevelandBrowns,16,8,21,2.6,15,1,2,25,0,0,1
terrelle-pryor,2017,WashingtonRedskins,9,--,--,--,--,--,--,--,--,--,--
terrelle-pryor,2018,BuffaloBills,8,1,-1,-1,-1,0,0,0,0,0,0
terrelle-pryor,TOTAL,--,51,103,646,6.3,115,4,33,32.04,8,1,3
todd-philcox,1990,CincinnatiBengals,2,0,0,0,0,0,0,0,0,0,0
todd-philcox,1991,ClevelandBrowns,4,1,-1,-1,-1,0,0,0,0,0,0
todd-philcox,1992,ClevelandBrowns,2,0,0,0,0,0,0,0,0,0,0
todd-philcox,1993,ClevelandBrowns,5,2,3,1.5,3,1,1,50,0,0,1
todd-philcox,1994,CincinnatiBengals,0,0,0,0,0,0,0,0,0,0,0
todd-philcox,1995,TampaBayBuccaneers,0,0,0,0,0,0,0,0,0,0,0
todd-philcox,1996,JacksonvilleJaguars,0,0,0,0,0,0,0,0,0,0,0
todd-philcox,1997,SanDiegoChargers,2,1,3,3,3,0,0,0,0,0,0
todd-philcox,1998,NewEnglandPatriots,0,0,0,0,0,0,0,0,0,0,0
todd-philcox,TOTAL,--,15,4,5,1.3,5,1,1,25,0,0,1
todd-pinkston,2000,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
todd-pinkston,2001,PhiladelphiaEagles,15,1,5,5,5,0,0,0,0,0,0
todd-pinkston,2002,PhiladelphiaEagles,15,1,-15,-15,-15,0,0,0,0,0,1
todd-pinkston,2003,PhiladelphiaEagles,16,1,-11,-11,-11,0,0,0,0,0,0
todd-pinkston,2004,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
todd-pinkston,2005,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0,0
todd-pinkston,TOTAL,--,78,3,-21,-7,-21,0,0,0,0,0,1
tom-pridemore,1978,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1979,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1980,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1981,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1982,AtlantaFalcons,9,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1983,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0
tom-pridemore,1984,AtlantaFalcons,16,1,7,7,7,0,0,0,0,0,0
tom-pridemore,1985,AtlantaFalcons,16,1,48,48,48,0,0,0,0,0,0
tom-pridemore,TOTAL,--,121,2,55,27.5,55,0,0,0,0,0,0
tony-paige,1984,NewYorkJets,16,35,130,3.7,24,7,0,0,0,0,0
tony-paige,1985,NewYorkJets,16,55,158,2.9,30,8,0,0,0,0,0
tony-paige,1986,NewYorkJets,16,47,109,2.3,9,2,0,0,0,0,0
tony-paige,1987,DetroitLions,5,4,13,3.3,6,0,0,0,0,0,0
tony-paige,1988,DetroitLions,16,52,207,4,20,0,0,0,0,0,0
tony-paige,1989,DetroitLions,16,30,105,3.5,16,0,0,0,0,0,0
tony-paige,1990,MiamiDolphins,13,32,95,3,11,2,0,0,0,0,0
tony-paige,1991,MiamiDolphins,16,10,25,2.5,6,0,4,40,0,0,0
tony-paige,1992,MiamiDolphins,16,7,11,1.6,6,1,1,14.29,0,0,0
tony-paige,TOTAL,--,130,272,853,3.1,128,20,5,1.84,0,0,0
tony-plansky,1928,NewYorkGiants,6,0,0,0,0,1,0,0,0,0,0
tony-plansky,1929,NewYorkGiants,11,0,0,0,0,8,0,0,0,0,0
tony-plansky,1932,BostonBraves,1,0,0,0,0,0,0,0,0,0,0
tony-plansky,TOTAL,--,18,0,0,0,0,9,0,0,0,0,0
travis-prentice,2000,ClevelandBrowns,16,173,512,3,17,7,30,17.34,0,0,1
travis-prentice,2001,MinnesotaVikings,14,14,13,0.9,6,2,3,21.43,0,0,0
travis-prentice,2002,ArizonaCardinals,0,0,0,0,0,0,0,0,0,0,0
travis-prentice,TOTAL,--,30,187,525,2.8,23,9,33,17.65,0,0,1
tyler-palko,2007,NewOrleansSaints,0,0,0,0,0,0,0,0,0,0,0
tyler-palko,2009,PittsburghSteelers,0,0,0,0,0,0,0,0,0,0,0
tyler-palko,2010,KansasCityChiefs,2,2,5,2.5,6,0,1,50,0,0,0
tyler-palko,2011,KansasCityChiefs,6,5,15,3,12,0,1,20,0,0,1
tyler-palko,TOTAL,--,8,7,20,2.9,18,0,2,28.57,0,0,1
volney-peters,1952,ChicagoCardinals,12,1,-7,-7,0,0,0,0,0,0,0
volney-peters,1953,ChicagoCardinals,12,0,0,0,0,0,0,0,0,0,0
volney-peters,1954,WashingtonRedskins,8,0,0,0,0,0,0,0,0,0,0
volney-peters,1955,WashingtonRedskins,12,0,0,0,0,0,0,0,0,0,0
volney-peters,1956,WashingtonRedskins,12,0,0,0,0,0,0,0,0,0,0
volney-peters,1957,WashingtonRedskins,12,0,0,0,0,0,0,0,0,0,0
volney-peters,1958,PhiladelphiaEagles,10,0,0,0,0,0,0,0,0,0,0
volney-peters,1960,LosAngelesChargers,14,0,0,0,0,0,0,0,0,0,0
volney-peters,1961,OaklandRaiders,12,0,0,0,0,0,0,0,0,0,0
volney-peters,TOTAL,--,104,1,-7,-7,0,0,0,0,0,0,0
walter-payton,1975,ChicagoBears,13,196,679,3.5,54,7,0,0,0,0,0
walter-payton,1976,ChicagoBears,14,311,1390,4.5,60,13,0,0,0,0,0
walter-payton,1977,ChicagoBears,14,339,1852,5.5,73,14,0,0,0,0,0
walter-payton,1978,ChicagoBears,16,333,1395,4.2,76,11,0,0,0,0,0
walter-payton,1979,ChicagoBears,16,369,1610,4.4,43,14,0,0,0,0,0
walter-payton,1980,ChicagoBears,16,317,1460,4.6,69,6,0,0,0,0,0
walter-payton,1981,ChicagoBears,16,339,1222,3.6,39,6,0,0,0,0,0
walter-payton,1982,ChicagoBears,9,148,596,4,26,1,0,0,0,0,0
walter-payton,1983,ChicagoBears,16,314,1421,4.5,49,6,0,0,0,0,0
walter-payton,1984,ChicagoBears,16,381,1684,4.4,72,11,0,0,0,0,0
walter-payton,1985,ChicagoBears,16,324,1551,4.8,40,9,0,0,0,0,0
walter-payton,1986,ChicagoBears,16,321,1333,4.2,41,8,0,0,0,0,0
walter-payton,1987,ChicagoBears,12,146,533,3.7,17,4,0,0,0,0,0
walter-payton,TOTAL,--,190,3838,16726,4.4,659,110,0,0,0,0,0
wayne-patrick,1968,BuffaloBills,3,1,2,2,0,0,0,0,0,0,0
wayne-patrick,1969,BuffaloBills,14,83,361,4.3,0,3,0,0,0,0,0
wayne-patrick,1970,BuffaloBills,9,66,259,3.9,0,1,0,0,0,0,0
wayne-patrick,1971,BuffaloBills,14,79,332,4.2,0,1,0,0,0,0,0
wayne-patrick,1972,BuffaloBills,13,35,130,3.7,0,0,0,0,0,0,0
wayne-patrick,TOTAL,--,53,264,1084,4.1,0,5,0,0,0,0,0
william-perry,1985,ChicagoBears,16,5,7,1.4,2,2,0,0,0,0,0
william-perry,1986,ChicagoBears,16,1,-1,-1,-1,0,0,0,0,0,0
william-perry,1987,ChicagoBears,12,1,0,0,0,0,0,0,0,0,0
william-perry,1988,ChicagoBears,3,0,0,0,0,0,0,0,0,0,0
william-perry,1989,ChicagoBears,13,0,0,0,0,0,0,0,0,0,0
william-perry,1990,ChicagoBears,16,1,-1,-1,-1,0,0,0,0,0,0
william-perry,1991,ChicagoBears,16,0,0,0,0,0,0,0,0,0,0
william-perry,1992,ChicagoBears,15,0,0,0,0,0,0,0,0,0,0
william-perry,1993,PhiladelphiaEagles,15,0,0,0,0,0,0,0,0,0,0
william-perry,1994,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
william-perry,TOTAL,--,138,8,5,0.6,0,2,0,0,0,0,0
william-powell,2012,ArizonaCardinals,13,60,217,3.6,17,0,10,16.67,0,0,0
william-powell,TOTAL,--,13,60,217,3.6,17,0,10,16.67,0,0,0
willie-parker,2004,PittsburghSteelers,8,32,186,5.8,58,0,8,25,2,1,0
willie-parker,2005,PittsburghSteelers,15,255,1202,4.7,80,4,46,18.04,8,3,4
willie-parker,2006,PittsburghSteelers,16,337,1494,4.4,76,13,70,20.77,12,3,6
willie-parker,2007,PittsburghSteelers,15,321,1316,4.1,32,2,49,15.26,12,0,4
willie-parker,2008,PittsburghSteelers,11,210,791,3.8,34,5,29,13.81,4,0,0
willie-parker,2009,PittsburghSteelers,14,98,389,4,34,0,19,19.39,2,0,2
